Num_exp,Num_feat1,Num_feat2,Tau,Dif,Fuzzy,Remove_stop,Compress,Chose,Dic,F1,Best_parameter
505,1000,1500,0.99,True,True,True,True,1,3,0.6888888888888889,{'C': 0.12}
601,1000,1500,0.99,True,True,True,False,1,4,0.6461538461538462,{'C': 0.12}
289,1000,1500,0.99,True,True,True,True,1,2,0.6168224299065421,{'C': 0.12}
385,1000,1500,0.99,True,True,True,False,1,3,0.5806451612903225,{'C': 0.25}
193,1000,1500,0.99,True,True,True,False,1,2,0.7428571428571429,{'C': 0.05}
697,1000,1500,0.99,True,True,True,True,1,4,0.6597938144329897,{'C': 0.05}
97,1000,1500,0.99,True,True,True,True,1,1,0.6470588235294118,{'C': 0.05}
625,1000,1500,0.99,True,True,False,False,1,4,0.6567164179104478,{'C': 0.05}
313,1000,1500,0.99,True,True,False,True,1,2,0.6037735849056605,{'C': 0.25}
433,1000,1500,0.99,True,True,False,False,1,3,0.5806451612903225,{'C': 0.12}
529,1000,1500,0.99,True,True,False,True,1,3,0.7032967032967035,{'C': 0.05}
217,1000,1500,0.99,True,True,False,False,1,2,0.7246376811594203,{'C': 0.05}
121,1000,1500,0.99,True,True,False,True,1,1,0.6534653465346535,{'C': 0.05}
721,1000,1500,0.99,True,True,False,True,1,4,0.653061224489796,{'C': 0.05}
1,1000,1500,0.99,True,True,True,False,1,1,0.6461538461538462,{'C': 0.05}
337,1000,1500,0.99,False,True,True,True,3,2,0.6126126126126126,{'C': 0.12}
241,1000,1500,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
649,1000,1500,0.99,False,True,True,False,3,4,0.6562499999999999,{'C': 0.05}
745,1000,1500,0.99,False,True,True,True,3,4,0.6521739130434783,{'C': 0.05}
553,1000,1500,0.99,False,True,True,True,3,3,0.6095238095238096,{'C': 0.05}
145,1000,1500,0.99,False,True,True,True,3,1,0.6296296296296297,{'C': 0.12}
457,1000,1500,0.99,False,True,True,False,3,3,0.6562499999999999,{'C': 1}
25,1000,1500,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.05}
769,1000,1500,0.99,False,True,False,True,3,4,0.6451612903225806,{'C': 0.12}
265,1000,1500,0.99,False,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
673,1000,1500,0.99,False,True,False,False,3,4,0.6562499999999999,{'C': 0.25}
361,1000,1500,0.99,False,True,False,True,3,2,0.6181818181818182,{'C': 0.12}
481,1000,1500,0.99,False,True,False,False,3,3,0.625,{'C': 0.05}
577,1000,1500,0.99,False,True,False,True,3,3,0.6226415094339622,{'C': 0.05}
169,1000,1500,0.99,False,True,False,True,3,1,0.6355140186915889,{'C': 0.12}
698,1000,1200,0.99,True,True,True,True,1,4,0.6741573033707865,{'C': 1}
194,1000,1200,0.99,True,True,True,False,1,2,0.7222222222222222,{'C': 0.05}
602,1000,1200,0.99,True,True,True,False,1,4,0.6153846153846153,{'C': 0.05}
290,1000,1200,0.99,True,True,True,True,1,2,0.6999999999999998,{'C': 0.05}
49,1000,1500,0.99,False,True,True,False,3,1,0.7058823529411764,{'C': 0.05}
506,1000,1200,0.99,True,True,True,True,1,3,0.7096774193548387,{'C': 0.05}
386,1000,1200,0.99,True,True,True,False,1,3,0.625,{'C': 0.05}
722,1000,1200,0.99,True,True,False,True,1,4,0.6818181818181819,{'C': 0.05}
98,1000,1200,0.99,True,True,True,True,1,1,0.7311827956989247,{'C': 0.12}
218,1000,1200,0.99,True,True,False,False,1,2,0.7142857142857144,{'C': 0.05}
626,1000,1200,0.99,True,True,False,False,1,4,0.6567164179104478,{'C': 0.05}
314,1000,1200,0.99,True,True,False,True,1,2,0.712871287128713,{'C': 0.05}
530,1000,1200,0.99,True,True,False,True,1,3,0.6875,{'C': 0.05}
434,1000,1200,0.99,True,True,False,False,1,3,0.6129032258064516,{'C': 0.5}
122,1000,1200,0.99,True,True,False,True,1,1,0.7311827956989247,{'C': 0.12}
746,1000,1200,0.99,False,True,True,True,3,4,0.6896551724137931,{'C': 0.05}
242,1000,1200,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
650,1000,1200,0.99,False,True,True,False,3,4,0.6562499999999999,{'C': 0.05}
338,1000,1200,0.99,False,True,True,True,3,2,0.6285714285714286,{'C': 4}
73,1000,1500,0.99,False,True,False,False,3,1,0.6865671641791045,{'C': 0.25}
770,1000,1200,0.99,False,True,False,True,3,4,0.6739130434782609,{'C': 0.05}
554,1000,1200,0.99,False,True,True,True,3,3,0.6407766990291263,{'C': 0.05}
458,1000,1200,0.99,False,True,True,False,3,3,0.676923076923077,{'C': 0.05}
146,1000,1200,0.99,False,True,True,True,3,1,0.6213592233009708,{'C': 0.12}
266,1000,1200,0.99,False,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
699,1000,800,0.99,True,True,True,True,1,4,0.48598130841121495,{'C': 0.05}
674,1000,1200,0.99,False,True,False,False,3,4,0.6349206349206349,{'C': 0.5}
2,1000,1200,0.99,True,True,True,False,1,1,0.6461538461538462,{'C': 0.05}
362,1000,1200,0.99,False,True,False,True,3,2,0.6407766990291263,{'C': 0.25}
723,1000,800,0.99,True,True,False,True,1,4,0.4814814814814815,{'C': 0.05}
195,1000,800,0.99,True,True,True,False,1,2,0.7142857142857144,{'C': 0.05}
578,1000,1200,0.99,False,True,False,True,3,3,0.6168224299065421,{'C': 0.05}
603,1000,800,0.99,True,True,True,False,1,4,0.5714285714285715,{'C': 0.05}
482,1000,1200,0.99,False,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
170,1000,1200,0.99,False,True,False,True,3,1,0.6213592233009708,{'C': 0.12}
291,1000,800,0.99,True,True,True,True,1,2,0.6862745098039217,{'C': 0.05}
26,1000,1200,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.05}
219,1000,800,0.99,True,True,False,False,1,2,0.6764705882352942,{'C': 0.05}
507,1000,800,0.99,True,True,True,True,1,3,0.4745762711864407,{'C': 0.05}
627,1000,800,0.99,True,True,False,False,1,4,0.6031746031746033,{'C': 0.05}
747,1000,800,0.99,False,True,True,True,3,4,0.5490196078431373,{'C': 0.05}
99,1000,800,0.99,True,True,True,True,1,1,0.712871287128713,{'C': 0.05}
387,1000,800,0.99,True,True,True,False,1,3,0.5666666666666667,{'C': 0.25}
315,1000,800,0.99,True,True,False,True,1,2,0.6796116504854369,{'C': 0.05}
531,1000,800,0.99,True,True,False,True,1,3,0.45762711864406774,{'C': 0.05}
123,1000,800,0.99,True,True,False,True,1,1,0.7058823529411764,{'C': 0.05}
435,1000,800,0.99,True,True,False,False,1,3,0.5517241379310345,{'C': 0.25}
243,1000,800,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
771,1000,800,0.99,False,True,False,True,3,4,0.5490196078431373,{'C': 0.05}
50,1000,1200,0.99,False,True,True,False,3,1,0.7058823529411764,{'C': 0.05}
651,1000,800,0.99,False,True,True,False,3,4,0.6969696969696971,{'C': 2}
339,1000,800,0.99,False,True,True,True,3,2,0.6857142857142857,{'C': 0.05}
700,1500,1000,0.99,True,True,True,True,1,4,0.4821428571428571,{'C': 0.05}
555,1000,800,0.99,False,True,True,True,3,3,0.5042016806722689,{'C': 0.05}
267,1000,800,0.99,False,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
147,1000,800,0.99,False,True,True,True,3,1,0.6857142857142857,{'C': 0.05}
459,1000,800,0.99,False,True,True,False,3,3,0.676923076923077,{'C': 0.05}
675,1000,800,0.99,False,True,False,False,3,4,0.6865671641791045,{'C': 0.05}
74,1000,1200,0.99,False,True,False,False,3,1,0.6865671641791045,{'C': 0.05}
363,1000,800,0.99,False,True,False,True,3,2,0.6990291262135923,{'C': 0.05}
724,1500,1000,0.99,True,True,False,True,1,4,0.48648648648648646,{'C': 0.05}
196,1500,1000,0.99,True,True,True,False,1,2,0.6764705882352942,{'C': 0.05}
579,1000,800,0.99,False,True,False,True,3,3,0.5042016806722689,{'C': 0.05}
604,1500,1000,0.99,True,True,True,False,1,4,0.6031746031746033,{'C': 0.05}
171,1000,800,0.99,False,True,False,True,3,1,0.6792452830188679,{'C': 0.05}
3,1000,800,0.99,True,True,True,False,1,1,0.6363636363636365,{'C': 0.05}
483,1000,800,0.99,False,True,False,False,3,3,0.6562499999999999,{'C': 0.12}
292,1500,1000,0.99,True,True,True,True,1,2,0.5384615384615385,{'C': 0.05}
220,1500,1000,0.99,True,True,False,False,1,2,0.676923076923077,{'C': 0.05}
748,1500,1000,0.99,False,True,True,True,3,4,0.5,{'C': 0.05}
27,1000,800,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.12}
508,1500,1000,0.99,True,True,True,True,1,3,0.4516129032258065,{'C': 0.05}
628,1500,1000,0.99,True,True,False,False,1,4,0.6129032258064516,{'C': 0.05}
100,1500,1000,0.99,True,True,True,True,1,1,0.5312499999999999,{'C': 0.05}
388,1500,1000,0.99,True,True,True,False,1,3,0.5806451612903225,{'C': 0.05}
316,1500,1000,0.99,True,True,False,True,1,2,0.5343511450381678,{'C': 0.05}
51,1000,800,0.99,False,True,True,False,3,1,0.6969696969696971,{'C': 0.12}
532,1500,1000,0.99,True,True,False,True,1,3,0.4640000000000001,{'C': 0.05}
124,1500,1000,0.99,True,True,False,True,1,1,0.523076923076923,{'C': 0.05}
772,1500,1000,0.99,False,True,False,True,3,4,0.514851485148515,{'C': 0.05}
244,1500,1000,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
436,1500,1000,0.99,True,True,False,False,1,3,0.5573770491803278,{'C': 0.05}
652,1500,1000,0.99,False,True,True,False,3,4,0.676923076923077,{'C': 0.05}
340,1500,1000,0.99,False,True,True,True,3,2,0.7083333333333334,{'C': 0.05}
701,1500,1200,0.99,True,True,True,True,1,4,0.5510204081632653,{'C': 0.05}
75,1000,800,0.99,False,True,False,False,3,1,0.6969696969696971,{'C': 0.05}
556,1500,1000,0.99,False,True,True,True,3,3,0.5137614678899082,{'C': 0.05}
268,1500,1000,0.99,False,True,False,False,3,2,0.7164179104477613,{'C': 0.5}
148,1500,1000,0.99,False,True,True,True,3,1,0.6862745098039217,{'C': 0.05}
460,1500,1000,0.99,False,True,True,False,3,3,0.676923076923077,{'C': 0.05}
676,1500,1000,0.99,False,True,False,False,3,4,0.6562499999999999,{'C': 0.05}
725,1500,1200,0.99,True,True,False,True,1,4,0.5346534653465347,{'C': 1}
4,1500,1000,0.99,True,True,True,False,1,1,0.6562499999999999,{'C': 0.05}
364,1500,1000,0.99,False,True,False,True,3,2,0.6804123711340206,{'C': 0.5}
197,1500,1200,0.99,True,True,True,False,1,2,0.6764705882352942,{'C': 0.05}
605,1500,1200,0.99,True,True,True,False,1,4,0.6562499999999999,{'C': 0.05}
580,1500,1000,0.99,False,True,False,True,3,3,0.5321100917431193,{'C': 0.05}
172,1500,1000,0.99,False,True,False,True,3,1,0.6799999999999999,{'C': 0.12}
484,1500,1000,0.99,False,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
28,1500,1000,0.99,True,True,False,False,1,1,0.625,{'C': 0.05}
749,1500,1200,0.99,False,True,True,True,3,4,0.6021505376344086,{'C': 0.05}
221,1500,1200,0.99,True,True,False,False,1,2,0.6666666666666667,{'C': 0.05}
293,1500,1200,0.99,True,True,True,True,1,2,0.631578947368421,{'C': 0.5}
629,1500,1200,0.99,True,True,False,False,1,4,0.6562499999999999,{'C': 0.05}
509,1500,1200,0.99,True,True,True,True,1,3,0.5357142857142857,{'C': 0.05}
101,1500,1200,0.99,True,True,True,True,1,1,0.6666666666666665,{'C': 0.05}
389,1500,1200,0.99,True,True,True,False,1,3,0.6129032258064516,{'C': 1}
773,1500,1200,0.99,False,True,False,True,3,4,0.6041666666666666,{'C': 0.05}
317,1500,1200,0.99,True,True,False,True,1,2,0.6371681415929205,{'C': 0.05}
52,1500,1000,0.99,False,True,True,False,3,1,0.6969696969696971,{'C': 0.05}
245,1500,1200,0.99,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
533,1500,1200,0.99,True,True,False,True,1,3,0.5272727272727273,{'C': 0.05}
125,1500,1200,0.99,True,True,False,True,1,1,0.6666666666666667,{'C': 0.05}
653,1500,1200,0.99,False,True,True,False,3,4,0.6562499999999999,{'C': 0.05}
437,1500,1200,0.99,True,True,False,False,1,3,0.6349206349206349,{'C': 0.5}
702,2000,2000,0.99,True,True,True,True,1,4,0.7391304347826086,{'C': 0.05}
76,1500,1000,0.99,False,True,False,False,3,1,0.6969696969696971,{'C': 0.05}
341,1500,1200,0.99,False,True,True,True,3,2,0.6804123711340206,{'C': 0.12}
269,1500,1200,0.99,False,True,False,False,3,2,0.676923076923077,{'C': 0.25}
557,1500,1200,0.99,False,True,True,True,3,3,0.611111111111111,{'C': 0.05}
677,1500,1200,0.99,False,True,False,False,3,4,0.6349206349206349,{'C': 0.05}
149,1500,1200,0.99,False,True,True,True,3,1,0.6868686868686867,{'C': 0.5}
461,1500,1200,0.99,False,True,True,False,3,3,0.6129032258064516,{'C': 0.05}
726,2000,2000,0.99,True,True,False,True,1,4,0.7391304347826086,{'C': 0.05}
5,1500,1200,0.99,True,True,True,False,1,1,0.6562499999999999,{'C': 0.05}
365,1500,1200,0.99,False,True,False,True,3,2,0.6868686868686867,{'C': 0.05}
198,2000,2000,0.99,True,True,True,False,1,2,0.7352941176470589,{'C': 0.05}
606,2000,2000,0.99,True,True,True,False,1,4,0.6349206349206349,{'C': 0.05}
581,1500,1200,0.99,False,True,False,True,3,3,0.6168224299065421,{'C': 0.05}
29,1500,1200,0.99,True,True,False,False,1,1,0.6031746031746033,{'C': 0.05}
173,1500,1200,0.99,False,True,False,True,3,1,0.6601941747572816,{'C': 0.05}
485,1500,1200,0.99,False,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
750,2000,2000,0.99,False,True,True,True,3,4,0.7380952380952381,{'C': 0.25}
294,2000,2000,0.99,True,True,True,True,1,2,0.7096774193548387,{'C': 0.05}
222,2000,2000,0.99,True,True,False,False,1,2,0.6969696969696971,{'C': 0.5}
630,2000,2000,0.99,True,True,False,False,1,4,0.6349206349206349,{'C': 0.05}
510,2000,2000,0.99,True,True,True,True,1,3,0.7608695652173912,{'C': 0.05}
53,1500,1200,0.99,False,True,True,False,3,1,0.6969696969696971,{'C': 0.05}
102,2000,2000,0.99,True,True,True,True,1,1,0.7368421052631579,{'C': 0.05}
390,2000,2000,0.99,True,True,True,False,1,3,0.625,{'C': 0.05}
318,2000,2000,0.99,True,True,False,True,1,2,0.7096774193548387,{'C': 0.05}
774,2000,2000,0.99,False,True,False,True,3,4,0.7294117647058823,{'C': 0.5}
703,100,100,0.99,True,True,True,True,1,4,0.18181818181818182,{'C': 0.05}
534,2000,2000,0.99,True,True,False,True,1,3,0.7692307692307692,{'C': 0.05}
246,2000,2000,0.99,False,True,True,False,3,2,0.676923076923077,{'C': 0.05}
727,100,100,0.99,True,True,False,True,1,4,0.22047244094488191,{'C': 0.05}
126,2000,2000,0.99,True,True,False,True,1,1,0.7368421052631579,{'C': 0.05}
77,1500,1200,0.99,False,True,False,False,3,1,0.6969696969696971,{'C': 0.05}
438,2000,2000,0.99,True,True,False,False,1,3,0.6461538461538462,{'C': 0.05}
751,100,100,0.99,False,True,True,True,3,4,0.22413793103448276,{'C': 0.25}
654,2000,2000,0.99,False,True,True,False,3,4,0.676923076923077,{'C': 0.05}
775,100,100,0.99,False,True,False,True,3,4,0.21666666666666667,{'C': 0.25}
704,200,100,0.99,True,True,True,True,1,4,0.24637681159420288,{'C': 0.05}
728,200,100,0.99,True,True,False,True,1,4,0.22388059701492538,{'C': 0.05}
342,2000,2000,0.99,False,True,True,True,3,2,0.6138613861386139,{'C': 0.05}
752,200,100,0.99,False,True,True,True,3,4,0.1846153846153846,{'C': 0.05}
6,2000,2000,0.99,True,True,True,False,1,1,0.6865671641791045,{'C': 0.05}
776,200,100,0.99,False,True,False,True,3,4,0.2,{'C': 0.05}
270,2000,2000,0.99,False,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
705,100,200,0.99,True,True,True,True,1,4,0.2692307692307692,{'C': 0.12}
558,2000,2000,0.99,False,True,True,True,3,3,0.6956521739130435,{'C': 0.05}
150,2000,2000,0.99,False,True,True,True,3,1,0.6734693877551021,{'C': 0.25}
199,100,100,0.99,True,True,True,False,1,2,0.7441860465116279,{'C': 0.05}
462,2000,2000,0.99,False,True,True,False,3,3,0.6129032258064516,{'C': 0.05}
729,100,200,0.99,True,True,False,True,1,4,0.25925925925925924,{'C': 0.05}
678,2000,2000,0.99,False,True,False,False,3,4,0.6562499999999999,{'C': 0.05}
223,100,100,0.99,True,True,False,False,1,2,0.7380952380952381,{'C': 0.05}
607,100,100,0.99,True,True,True,False,1,4,0.3157894736842105,{'C': 0.12}
753,100,200,0.99,False,True,True,True,3,4,0.32323232323232326,{'C': 0.05}
247,100,100,0.99,False,True,True,False,3,2,0.7692307692307694,{'C': 0.05}
631,100,100,0.99,True,True,False,False,1,4,0.2898550724637681,{'C': 4}
777,100,200,0.99,False,True,False,True,3,4,0.3061224489795918,{'C': 0.05}
30,2000,2000,0.99,True,True,False,False,1,1,0.6461538461538462,{'C': 0.05}
271,100,100,0.99,False,True,False,False,3,2,0.7692307692307694,{'C': 0.05}
655,100,100,0.99,False,True,True,False,3,4,0.5161290322580646,{'C': 0.05}
706,500,200,0.99,True,True,True,True,1,4,0.20289855072463767,{'C': 0.05}
366,2000,2000,0.99,False,True,False,True,3,2,0.6407766990291263,{'C': 0.12}
200,200,100,0.99,True,True,True,False,1,2,0.6933333333333332,{'C': 0.05}
679,100,100,0.99,False,True,False,False,3,4,0.32786885245901637,{'C': 1}
730,500,200,0.99,True,True,False,True,1,4,0.25,{'C': 0.05}
295,100,100,0.99,True,True,True,True,1,2,0.6868686868686867,{'C': 0.12}
224,200,100,0.99,True,True,False,False,1,2,0.7435897435897435,{'C': 0.05}
608,200,100,0.99,True,True,True,False,1,4,0.4615384615384615,{'C': 0.05}
319,100,100,0.99,True,True,False,True,1,2,0.6938775510204082,{'C': 0.12}
248,200,100,0.99,False,True,True,False,3,2,0.6857142857142856,{'C': 1}
754,500,200,0.99,False,True,True,True,3,4,0.25757575757575757,{'C': 1}
632,200,100,0.99,True,True,False,False,1,4,0.47761194029850756,{'C': 0.05}
582,2000,2000,0.99,False,True,False,True,3,3,0.6875,{'C': 0.05}
343,100,100,0.99,False,True,True,True,3,2,0.6881720430107527,{'C': 0.25}
174,2000,2000,0.99,False,True,False,True,3,1,0.6799999999999999,{'C': 0.12}
486,2000,2000,0.99,False,True,False,False,3,3,0.6349206349206349,{'C': 0.12}
272,200,100,0.99,False,True,False,False,3,2,0.7222222222222222,{'C': 1}
511,100,100,0.99,True,True,True,True,1,3,0.16793893129770993,{'C': 0.05}
656,200,100,0.99,False,True,True,False,3,4,0.5454545454545455,{'C': 0.05}
367,100,100,0.99,False,True,False,True,3,2,0.6597938144329897,{'C': 0.12}
778,500,200,0.99,False,True,False,True,3,4,0.2748091603053435,{'C': 0.25}
103,100,100,0.99,True,True,True,True,1,1,0.7252747252747254,{'C': 0.5}
391,100,100,0.99,True,True,True,False,1,3,0.411764705882353,{'C': 0.12}
201,100,200,0.99,True,True,True,False,1,2,0.7499999999999999,{'C': 0.05}
535,100,100,0.99,True,True,False,True,1,3,0.2105263157894737,{'C': 2}
680,200,100,0.99,False,True,False,False,3,4,0.5454545454545455,{'C': 0.05}
296,200,100,0.99,True,True,True,True,1,2,0.5384615384615385,{'C': 0.12}
127,100,100,0.99,True,True,False,True,1,1,0.7252747252747254,{'C': 0.5}
54,2000,2000,0.99,False,True,True,False,3,1,0.6562499999999999,{'C': 0.05}
439,100,100,0.99,True,True,False,False,1,3,0.4545454545454546,{'C': 0.12}
225,100,200,0.99,True,True,False,False,1,2,0.7857142857142858,{'C': 0.05}
559,100,100,0.99,False,True,True,True,3,3,0.17777777777777776,{'C': 0.12}
609,100,200,0.99,True,True,True,False,1,4,0.3508771929824561,{'C': 0.12}
320,200,100,0.99,True,True,False,True,1,2,0.5312499999999999,{'C': 0.05}
151,100,100,0.99,False,True,True,True,3,1,0.7096774193548387,{'C': 2}
463,100,100,0.99,False,True,True,False,3,3,0.43076923076923085,{'C': 0.25}
707,500,2000,0.99,True,True,True,True,1,4,0.4424778761061947,{'C': 0.12}
249,100,200,0.99,False,True,True,False,3,2,0.725,{'C': 0.05}
583,100,100,0.99,False,True,False,True,3,3,0.21705426356589147,{'C': 0.05}
633,100,200,0.99,True,True,False,False,1,4,0.4516129032258065,{'C': 0.05}
175,100,100,0.99,False,True,False,True,3,1,0.7096774193548387,{'C': 1}
344,200,100,0.99,False,True,True,True,3,2,0.6947368421052632,{'C': 2}
487,100,100,0.99,False,True,False,False,3,3,0.4918032786885247,{'C': 0.05}
273,100,200,0.99,False,True,False,False,3,2,0.7710843373493976,{'C': 0.05}
512,200,100,0.99,True,True,True,True,1,3,0.22068965517241382,{'C': 0.05}
657,100,200,0.99,False,True,True,False,3,4,0.3508771929824561,{'C': 0.12}
104,200,100,0.99,True,True,True,True,1,1,0.5196850393700788,{'C': 0.05}
368,200,100,0.99,False,True,False,True,3,2,0.6732673267326732,{'C': 0.5}
392,200,100,0.99,True,True,True,False,1,3,0.41379310344827586,{'C': 0.05}
536,200,100,0.99,True,True,False,True,1,3,0.22222222222222218,{'C': 0.05}
202,500,200,0.99,True,True,True,False,1,2,0.72,{'C': 0.05}
681,100,200,0.99,False,True,False,False,3,4,0.4516129032258065,{'C': 0.05}
731,500,2000,0.99,True,True,False,True,1,4,0.45045045045045046,{'C': 0.12}
128,200,100,0.99,True,True,False,True,1,1,0.5,{'C': 0.05}
297,100,200,0.99,True,True,True,True,1,2,0.7157894736842105,{'C': 2}
440,200,100,0.99,True,True,False,False,1,3,0.4590163934426229,{'C': 0.05}
560,200,100,0.99,False,True,True,True,3,3,0.21739130434782608,{'C': 0.05}
226,500,200,0.99,True,True,False,False,1,2,0.7297297297297297,{'C': 0.05}
610,500,200,0.99,True,True,True,False,1,4,0.5172413793103449,{'C': 0.05}
321,100,200,0.99,True,True,False,True,1,2,0.7083333333333334,{'C': 0.25}
152,200,100,0.99,False,True,True,True,3,1,0.6595744680851064,{'C': 1}
464,200,100,0.99,False,True,True,False,3,3,0.46666666666666673,{'C': 0.05}
584,200,100,0.99,False,True,False,True,3,3,0.2394366197183099,{'C': 0.05}
345,100,200,0.99,False,True,True,True,3,2,0.6599999999999999,{'C': 1}
634,500,200,0.99,True,True,False,False,1,4,0.5423728813559323,{'C': 0.05}
78,2000,2000,0.99,False,True,False,False,3,1,0.6461538461538462,{'C': 0.05}
176,200,100,0.99,False,True,False,True,3,1,0.6947368421052632,{'C': 1}
250,500,200,0.99,False,True,True,False,3,2,0.767123287671233,{'C': 0.05}
488,200,100,0.99,False,True,False,False,3,3,0.4590163934426229,{'C': 0.05}
513,100,200,0.99,True,True,True,True,1,3,0.19834710743801653,{'C': 0.05}
7,100,100,0.99,True,True,True,False,1,1,0.725,{'C': 0.25}
755,500,2000,0.99,False,True,True,True,3,4,0.47619047619047616,{'C': 0.12}
369,100,200,0.99,False,True,False,True,3,2,0.6213592233009708,{'C': 0.5}
105,100,200,0.99,True,True,True,True,1,1,0.6881720430107527,{'C': 0.5}
393,100,200,0.99,True,True,True,False,1,3,0.3870967741935484,{'C': 0.05}
537,100,200,0.99,True,True,False,True,1,3,0.20512820512820512,{'C': 0.05}
658,500,200,0.99,False,True,True,False,3,4,0.6666666666666667,{'C': 0.12}
31,100,100,0.99,True,True,False,False,1,1,0.7294117647058823,{'C': 0.05}
274,500,200,0.99,False,True,False,False,3,2,0.75,{'C': 0.05}
129,100,200,0.99,True,True,False,True,1,1,0.6813186813186813,{'C': 0.25}
441,100,200,0.99,True,True,False,False,1,3,0.43333333333333335,{'C': 0.05}
298,500,200,0.99,True,True,True,True,1,2,0.47407407407407404,{'C': 0.05}
561,100,200,0.99,False,True,True,True,3,3,0.18032786885245902,{'C': 0.05}
55,100,100,0.99,False,True,True,False,3,1,0.8250000000000001,{'C': 0.05}
682,500,200,0.99,False,True,False,False,3,4,0.6349206349206349,{'C': 0.05}
153,100,200,0.99,False,True,True,True,3,1,0.6599999999999999,{'C': 1}
465,100,200,0.99,False,True,True,False,3,3,0.39344262295081966,{'C': 0.05}
322,500,200,0.99,True,True,False,True,1,2,0.47407407407407404,{'C': 0.05}
79,100,100,0.99,False,True,False,False,3,1,0.7749999999999999,{'C': 0.25}
585,100,200,0.99,False,True,False,True,3,3,0.17054263565891473,{'C': 0.5}
779,500,2000,0.99,False,True,False,True,3,4,0.4716981132075472,{'C': 0.25}
177,100,200,0.99,False,True,False,True,3,1,0.6153846153846154,{'C': 0.25}
203,500,2000,0.99,True,True,True,False,1,2,0.7164179104477613,{'C': 0.05}
489,100,200,0.99,False,True,False,False,3,3,0.42622950819672134,{'C': 0.05}
8,200,100,0.99,True,True,True,False,1,1,0.6666666666666666,{'C': 0.12}
514,500,200,0.99,True,True,True,True,1,3,0.21917808219178084,{'C': 0.05}
346,500,200,0.99,False,True,True,True,3,2,0.6947368421052632,{'C': 0.12}
708,300,700,0.99,True,True,True,True,1,4,0.5510204081632653,{'C': 1}
32,200,100,0.99,True,True,False,False,1,1,0.6923076923076923,{'C': 0.05}
106,500,200,0.99,True,True,True,True,1,1,0.4558823529411765,{'C': 0.12}
394,500,200,0.99,True,True,True,False,1,3,0.5423728813559323,{'C': 0.05}
611,500,2000,0.99,True,True,True,False,1,4,0.6451612903225806,{'C': 0.05}
538,500,200,0.99,True,True,False,True,1,3,0.2394366197183099,{'C': 0.05}
56,200,100,0.99,False,True,True,False,3,1,0.767123287671233,{'C': 0.05}
732,300,700,0.99,True,True,False,True,1,4,0.5192307692307693,{'C': 0.05}
370,500,200,0.99,False,True,False,True,3,2,0.7157894736842105,{'C': 0.05}
130,500,200,0.99,True,True,False,True,1,1,0.4507042253521127,{'C': 0.25}
442,500,200,0.99,True,True,False,False,1,3,0.6129032258064516,{'C': 0.05}
227,500,2000,0.99,True,True,False,False,1,2,0.6969696969696971,{'C': 1}
80,200,100,0.99,False,True,False,False,3,1,0.7567567567567567,{'C': 0.12}
562,500,200,0.99,False,True,True,True,3,3,0.25954198473282447,{'C': 0.05}
756,300,700,0.99,False,True,True,True,3,4,0.5544554455445545,{'C': 0.05}
635,500,2000,0.99,True,True,False,False,1,4,0.6451612903225806,{'C': 0.05}
154,500,200,0.99,False,True,True,True,3,1,0.7142857142857142,{'C': 0.12}
9,100,200,0.99,True,True,True,False,1,1,0.7654320987654322,{'C': 0.05}
466,500,200,0.99,False,True,True,False,3,3,0.5666666666666667,{'C': 0.05}
33,100,200,0.99,True,True,False,False,1,1,0.7749999999999999,{'C': 0.05}
299,500,2000,0.99,True,True,True,True,1,2,0.4724409448818898,{'C': 1}
586,500,200,0.99,False,True,False,True,3,3,0.2635658914728682,{'C': 0.05}
780,300,700,0.99,False,True,False,True,3,4,0.5233644859813085,{'C': 0.05}
178,500,200,0.99,False,True,False,True,3,1,0.7083333333333334,{'C': 0.12}
490,500,200,0.99,False,True,False,False,3,3,0.5333333333333333,{'C': 0.05}
57,100,200,0.99,False,True,True,False,3,1,0.7631578947368421,{'C': 0.05}
251,500,2000,0.99,False,True,True,False,3,2,0.7352941176470589,{'C': 0.05}
81,100,200,0.99,False,True,False,False,3,1,0.6913580246913581,{'C': 4}
709,1000,1500,0.99,True,False,True,True,1,4,0.6597938144329897,{'C': 0.05}
323,500,2000,0.99,True,True,False,True,1,2,0.44615384615384623,{'C': 0.25}
515,500,2000,0.99,True,True,True,True,1,3,0.45871559633027525,{'C': 0.25}
659,500,2000,0.99,False,True,True,False,3,4,0.676923076923077,{'C': 0.05}
